2025-09-07 14:33:22,480 - INFO - Database connection established
2025-09-07 14:33:22,800 - INFO - uk_absence_data table already exists
2025-09-07 14:33:22,959 - INFO - Starting data upload for Wales schools...
2025-09-07 14:33:22,969 - INFO - Found 1464 schools in CSV file
2025-09-07 14:34:20,368 - INFO - [176/1464] Updated: Ysgol Pencae - Lit: None, Math: None, Sci: None
2025-09-07 14:34:20,689 - INFO - [177/1464] Updated: Ysgol Ysbyty Ifan - Lit: None, Math: None, Sci: None
2025-09-07 14:34:21,010 - INFO - [178/1464] Updated: Ysgol St. George - Lit: None, Math: None, Sci: None
2025-09-07 14:34:21,331 - INFO - [179/1464] Updated: Ysgol Llanddoged - Lit: None, Math: None, Sci: None
2025-09-07 14:34:21,652 - INFO - [180/1464] Updated: Ysgol Eglwysbach - Lit: None, Math: None, Sci: None
2025-09-07 14:34:21,974 - INFO - [181/1464] Updated: Ysgol Porth Y Felin - Lit: None, Math: None, Sci: None
2025-09-07 14:34:22,296 - INFO - [182/1464] Updated: Ysgol Llanddulas - Lit: None, Math: None, Sci: None
2025-09-07 14:34:22,612 - INFO - [183/1464] Updated: Ysgol Betws yn Rhos - Lit: None, Math: None, Sci: None
2025-09-07 14:34:22,929 - INFO - [184/1464] Updated: Ysgol Bodafon - Lit: None, Math: None, Sci: None
2025-09-07 14:34:23,246 - INFO - [185/1464] Updated: Ysgol Bendigaid William Davies - Lit: None, Math: None, Sci: None
2025-09-07 14:34:23,562 - INFO - [186/1464] Updated: Ysgol  San Sior - Lit: None, Math: None, Sci: None
2025-09-07 14:34:23,880 - INFO - [187/1464] Updated: Ysgol Sant Joseph - Lit: None, Math: None, Sci: None
2025-09-07 14:34:24,197 - INFO - [188/1464] Updated: Ysgol y Plas - Lit: None, Math: None, Sci: None
2025-09-07 14:34:24,513 - INFO - [189/1464] Updated: Ysgol John Bright - Lit: None, Math: None, Sci: None
2025-09-07 14:34:24,830 - INFO - [190/1464] Updated: Ysgol Aberconwy - Lit: None, Math: None, Sci: None
2025-09-07 14:34:25,146 - INFO - [191/1464] Updated: YSGOL DYFFRYN CONWY - Lit: None, Math: None, Sci: None
2025-09-07 14:34:25,463 - INFO - [192/1464] Updated: YSGOL Y CREUDDYN - Lit: None, Math: None, Sci: None
2025-09-07 14:34:25,780 - INFO - [193/1464] Updated: Ysgol Pen Y Bryn - Lit: None, Math: None, Sci: None
2025-09-07 14:34:26,097 - INFO - [194/1464] Updated: Ysgol Emrys ap Iwan - Lit: None, Math: None, Sci: None
2025-09-07 14:34:26,414 - INFO - [195/1464] Updated: Eirias High School - Lit: None, Math: None, Sci: None
2025-09-07 14:34:26,730 - INFO - [196/1464] Updated: Ysgol Bryn Elian - Lit: None, Math: None, Sci: None
2025-09-07 14:34:27,047 - INFO - [197/1464] Updated: Ysgol Y Gogarth - Lit: None, Math: None, Sci: None
2025-09-07 14:34:27,363 - INFO - [198/1464] Updated: Ysgol Hiraddug - Lit: None, Math: None, Sci: None
